failed_login_attempts,password_age_days,phishing_click_rate,risk_score
1,63.21693662111621,0.1646896557545494,15.414828352438033
1,218.13793167034265,0.32324272581031666,20.951171127641263
2,207.08602545798348,0.3911955682880224,23.944298882972674
2,282.3686074101807,0.25865158026119306,27.666610308029583
0,131.97302439256154,0.12309339786806119,14.69599605622102
2,90.79722613722834,0.37276335461501203,24.808404549129726
5,347.19525874433305,0.07013720120176,34.84591567051245
5,204.84439581571766,0.05893778818694408,31.919230328304206
4,9.90608499272581,0.05217772882669546,16.407328810537408
0,299.5597647007863,0.09297166830364981,19.794132679375423
0,71.81669223541338,0.23719400089933287,16.85715463982849
1,286.9032559407329,0.30978409233293436,23.203866014202003
3,257.3842859119271,0.12754823166446957,26.373023760108467
1,353.6170093560524,0.35958751182470344,21.764734473865115
2,352.4364450820021,0.03444850384211328,27.16007451065362
2,100.15987799935237,0.25585532768237423,23.92099173253263
3,279.75409714654774,0.10317612348117057,22.717775363278143
0,115.65210630967223,0.16753513468323997,13.907514154399673
1,229.65724767280193,0.1950203011430005,15.981621700245231
2,218.1773210084265,0.19780389228095788,22.575556408559883
0,19.9083832017251,0.22347759257051766,13.419523583723107
1,1.8913386899055147,0.08907820954407644,10.3885989080804
1,21.08386532710547,0.19095361919587328,19.16633320118685
2,46.698847349085504,0.10121828211120243,21.889952440400386
0,94.0431593419374,0.06440257379288217,13.086833192562958
1,331.03865648353525,0.2089647985899797,22.487610852226187
2,189.30092650154052,0.17550612578601077,23.776600977932418
1,290.8654846768879,0.039392274581009044,19.065934434963317
2,305.98378951913094,0.07213700391712947,19.38801522394878
2,268.2542309855475,0.044833495059796516,19.348554056204893
1,142.85557041350876,0.3885126720921181,22.4323131659145
5,315.3086787519587,0.059038638077533255,30.879102715213758
2,270.84815996213604,0.19815645476902752,24.606258903021708
1,271.25027684284413,0.1775122908859626,22.195115639980465
2,329.0746294154328,0.32783532707271557,23.89155050698392
1,218.51216744705454,0.03250093854378257,19.532165821343423
2,192.92966693619448,0.36116198849736375,26.453242749194064
0,324.90933352293246,0.2929906660254693,30.0161271534185
2,165.87853077993185,0.2426930016105385,22.25122053889071
4,296.22330405052764,0.2376568361326584,32.12329196125715
4,19.65392156235482,0.2423044968053772,34.2114348475909
4,0.47082972655757893,0.07146064683215694,22.163825713348146
0,192.82675870559024,0.1621962846610232,16.89756924950422
2,26.868341242978783,0.29777033560290356,18.829778188268598
1,356.4381999103682,0.2600665421025903,29.544927212937424
2,2.007928524526552,0.20157777747188993,15.79598713887051
2,262.1246173220059,0.1250927995213872,24.150803886933616
2,88.83541396197054,0.14290486546623848,18.357044490105274
0,353.1564819243005,0.04561929215764028,17.40750669390475
0,139.26270247918208,0.2296511730972594,13.106480705698655
0,9.95845058631078,0.07218818856259215,15.672314448179744
3,9.831554374205696,0.10914279999930214,19.20980936971428
3,201.98128067951134,0.025433444660995272,18.44117569712252
3,360.1498723464176,0.07596711612250721,30.094362234682535
0,357.6173402916876,0.11128960728220579,17.865728512365955
3,123.10463488558202,0.057220562691137164,22.19615667076325
2,176.1868319539474,0.3581761518907375,28.56968497518753
1,36.66636911620288,0.030252717171689272,15.275611076066648
5,190.59455243698207,0.11549813827482529,22.320692508426102
2,218.8910836526197,0.06861601208111398,22.904828029689153
1,91.63750794813218,0.17589986610368005,17.6368561260927
0,223.42176910903842,0.2431097310503287,18.343543912777342
3,328.38785436913264,0.17762475950501366,27.55946456981478
1,0.34869669957039384,0.26768502950505585,13.164418657021805
2,83.56082762239974,0.4048488397321948,25.749554930809495
0,76.62064061323741,0.029369637308830365,8.026631437313426
0,45.21846410734686,0.17392123009914104,13.525274755459865
2,60.626942649042185,0.4571695291465135,26.281892259672254
0,228.45807905836648,0.07127920485900126,19.216856942310194
1,37.48345240498456,0.12342212458453315,13.320983122503476
6,269.5640372925634,0.11548197233208189,37.40212822502712
0,323.76324555380995,0.18261994008891366,22.968223473399913
1,338.2045193251047,0.09970407817344153,20.019794761586038
4,240.9641722266908,0.22046155096171993,26.343189766483842
2,72.04968988126984,0.18320276260585272,15.95680326565704
3,31.133250072066378,0.26826265333706806,24.705573602787705
2,84.68910813955486,0.19339282975785416,18.543179139083595
1,351.11437281154053,0.4418695510736888,32.178683669086574
0,351.25599863900993,0.08818078250704506,16.750164133436293
1,139.40039263019486,0.35582819702062024,19.880472951370695
1,118.91391250060597,0.0564691461727126,16.736774800285666
2,186.15386252455886,0.08674595488482005,18.486601731594128
0,106.46615338560126,0.2503702620538602,17.162378288895642
2,357.5767948542806,0.09471317199121206,27.09848049907663
3,80.74580735897075,0.21751963901280513,24.143276380960895
1,134.73707899671052,0.11704862583528199,17.957131791665663
1,156.72036963056507,0.059786479762249344,17.47547035446267
3,45.64836842462419,0.183890645127497,17.287319267877493
1,139.7310617710974,0.05718636077155475,17.64245488103029
1,312.70671283722027,0.13025279194817757,21.904111221859736
3,51.23176553171683,0.13155121435587994,24.031678400236018
1,213.16801205155835,0.31902850262055604,25.12087694816392
4,148.42255539190612,0.1715680168669821,26.13710158409518
1,62.24590503287098,0.37518977076907456,24.53348707595552
1,4.502700023960125,0.11569863856771327,14.083983998279164
2,99.77030577381358,0.40719846563875517,26.288045206123247
0,22.5675706547707,0.23830208854561272,14.2839448925696
0,137.52049202330835,0.11091708497043781,16.354024954644558
2,295.72659733026114,0.1012079490468935,21.9104295286767
2,262.68512022032854,0.17892600836505496,28.95380340689743
1,345.7950547711449,0.2567142197149493,30.730630811256276
1,155.86062732803023,0.08867174727413607,20.05679812823841
0,258.34751048602624,0.3625821538716545,27.0424832353957
3,242.84972856723738,0.06301544998069489,19.094183303352548
3,79.22190065276475,0.04463179313008594,15.77988833552716
1,110.80761440992036,0.09921262431979266,15.785329386860518
0,193.3877796901825,0.43258116149316705,22.643071719443622
3,290.7799214371615,0.1286768701548963,25.4875288827745
2,168.5616480789704,0.16190801120148915,16.844895447911824
1,83.12566070406746,0.333478959864129,24.453607010266936
5,362.614976952335,0.1740293784420282,40.13055525406315
1,42.18626431908899,0.3703175103102045,24.77819728525884
0,348.89945123433466,0.08773034199775695,21.989165671001246
3,295.3018952771284,0.3216101857325075,30.99901571422829
2,306.19613454736594,0.21421726582209907,23.09349316102999
1,290.1449178283973,0.006765874099666899,18.659182933519016
3,75.98239357618702,0.2066388214143913,29.77914664245767
1,230.89256774926326,0.12466751030253505,18.617570978666066
3,276.2136815445901,0.16955495512675695,25.304833422645252
5,272.17531411710274,0.08487574628790948,33.17512155113176
3,99.12136024858832,0.3291746089680291,30.080739450021177
2,66.10857653374372,0.4300823226945267,22.810194889935527
2,119.76488912881045,0.08922974771891189,18.48466864496109
1,175.143235337748,0.278414262391463,20.204640598075645
4,209.42997267824194,0.15292850656536977,27.762094735186245
2,305.48688224649356,0.11755279518097564,26.889406356584843
0,280.6974931121849,0.20203776240488752,17.242622546957172
2,246.79494186827839,0.18564538471281816,27.103446353045555
3,96.17359192410761,0.143572329629732,22.815230672285313
1,174.7913821112543,0.337081492989367,29.884574657449946
0,122.43409405670579,0.20140705182986446,17.433315570844023
1,85.74878553594496,0.28396516703832586,19.74550592611678
2,3.7395565399699997,0.2088998609607698,21.185832392323544
0,123.90361925830207,0.11345238794432164,13.735681430390844
4,93.48243771583684,0.2314159639918666,21.574980592082323
2,208.74434934288809,0.17442852498237507,22.116322488674342
2,22.740146153554953,0.3842051813317529,22.754230903830237
3,98.73965279922339,0.30784704285217956,21.31655209565689
2,16.3408638457716,0.47994114164050083,25.186475681982472
1,234.11753514740417,0.4013466242289847,19.20862582581408
0,207.38918887754807,0.11848295448061329,15.474382361696788
3,123.18020842218273,0.0873254233991263,22.57188874765889
3,53.77712915897349,0.04514940258567326,19.837243270186143
0,349.64073896058835,0.09845336935069604,17.728673747565235
1,213.3032432968439,0.20862363561809516,20.786258190263613
2,247.87637879880478,0.19096971470011262,21.615698272244966
2,193.94229494334994,0.06565754828462124,20.29010397111165
3,294.38463539086484,0.1962804431821104,27.781981456007983
1,327.1787180850643,0.2031643880569599,20.507694383164434
2,139.68934841313487,0.18530792250622422,22.488350942420702
2,251.85923896417287,0.09971170843124794,22.915488621581027
2,83.90893185943489,0.3627642289354556,23.79759770409005
2,237.92709221414404,0.14959234361320758,30.163122169020696
0,145.69180494144172,0.1483371756496623,15.458472451769156
1,2.4752837814763105,0.07656124439259672,13.281308449558704
6,348.7676719742566,0.4842827274396143,41.84667684297307
3,316.9811641216324,0.22248401694265338,25.710211977470497
2,106.15534087630037,0.11452550092496297,21.585834416480438
2,364.1814196949941,0.18296874854785075,24.067231209346396
1,115.75160121313496,0.2376086493894683,17.98216489575354
5,167.4781280575623,0.1729810085910506,28.12691057583409
2,310.7095445536622,0.26811324422787,23.889738472312978
0,111.17766823473491,0.09717270058419517,8.913757378744432
4,164.44720380143752,0.12338667820424258,24.61463139504451
1,242.93931599998825,0.2213963644371196,24.51741772909759
1,47.6206574919363,0.3788595207808219,21.809972742241307
2,154.15788457247697,0.12215120703231105,25.330058849692445
3,112.93462713699367,0.19393788690414507,26.18122602614654
3,247.02262164065857,0.2572824092397294,29.543918662289485
1,49.6288273720357,0.1571252103544447,22.36159042766498
2,84.94698987184215,0.05954078068772079,17.657859406869346
1,259.6523143696562,0.5666877313758755,29.499371801113426
2,57.0218949493019,0.08554220745704563,17.90243099060358
1,154.03703071755976,0.20774186114784401,24.47080896143265
0,260.2014635638059,0.09950380201917709,17.201651261036933
1,279.3959603169519,0.16168112568189313,19.457550160586536
3,34.631630215158985,0.17447268889224185,23.706822029374937
2,310.97839743810954,0.08442032597418107,20.54361536104891
1,264.2498899124377,0.07532215222168412,20.929516456635053
0,123.84252487305952,0.12176540368754178,16.15368137363753
3,278.7880411005376,0.16092383074829458,25.9674151796796
1,265.8290858493405,0.3219572238801409,26.11413952279018
3,219.32529767556073,0.0898200362879564,19.354266942777222
3,203.8456282931332,0.14956198651329014,25.281381639873363
2,268.1667734483487,0.12727666281484765,21.647849234078578
1,364.7298641224909,0.18970032268465256,32.270244629338755
2,211.17157100029814,0.33336614126660047,26.6915955955252
0,295.1820231932205,0.24702627450380152,19.05498980459013
0,271.65990682018776,0.1340257452473785,13.978807833192079
0,312.37006674234635,0.2618228113742411,25.400076152714547
2,348.4015744052105,0.058329944766752136,22.142862169634668
4,70.47537072319754,0.1309170343556484,21.915625969061963
3,60.39276728421745,0.25798414084858484,25.263412015956103
3,214.0184173714388,0.2381980910546984,28.850783799321754
2,163.99269795357412,0.1363791923937041,23.045675798967856
4,208.31378291549677,0.12913021870597463,27.06639173901946
1,291.28559808721064,0.05363617273104245,19.90282391339074
1,340.07578521797495,0.20916437412417666,24.28549660094723
1,152.35677619747372,0.06741235541209635,17.93827760678407
2,262.0454156234229,0.09039973366336776,23.41395830710363
3,71.83170356211443,0.20592652366051153,26.647412583859925
2,195.1114615144011,0.4585517633837507,28.701060847424337
1,7.958743889889773,0.21531567436314625,14.62273640475121
2,183.8689570035804,0.1793769172026532,22.011419292015223
0,199.04780758080744,0.03901469034392409,17.02259241469962
2,268.4375475590909,0.1253332729030251,17.641165806990806
2,237.06194842555198,0.49963514333006726,24.89132039232657
2,130.81480802161755,0.17264659820760936,23.996703086969124
3,2.091778760289283,0.31771016487526355,28.932972570577935
0,42.15234387237636,0.201578646736249,11.079019707114087
1,355.1671385338701,0.2124165246767236,24.25925933904892
2,336.65160278508665,0.32228903686013644,27.302466491013554
0,118.65900452461804,0.2672706757766723,16.936103269300933
0,94.48132307221901,0.01684323549658418,13.14308419764531
3,159.29194719686367,0.017532650853693387,17.184180250259434
1,251.82811080840656,0.12517571699506475,16.781011913089756
3,130.2421005201604,0.38996200956789245,27.58527169734922
2,24.562254421871774,0.22571201957353118,19.795070705799112
4,147.0202087422047,0.20287460000050858,24.02578005780277
1,95.11498298572265,0.13525056426334592,19.543879251480597
2,118.5994540920923,0.09177295162837264,18.04653814670457
3,59.479394712366116,0.06701148066103066,18.864881910258944
1,240.47662534766133,0.49504334958886986,28.305897544214762
0,192.2202906345071,0.1457736541999118,16.373154068485878
1,98.86503781280432,0.0899648160362795,18.834009923717254
2,202.1598056767781,0.15092531392749758,19.412360092611014
6,179.8383642160419,0.351510990215594,32.48936026808908
1,290.5308226466002,0.30516091607943213,23.637052541164536
1,348.9342583091736,0.41167190508297197,28.098667739189434
2,47.694735777209424,0.1437968480368925,15.25136069202637
1,322.62841980141377,0.2741612191999865,20.409612704527223
3,257.25088247398924,0.10847614989475979,25.524148219231076
1,252.78204403373525,0.23492665524848133,20.098295611323685
3,136.61982745700237,0.056791703038569445,17.095883013448532
3,125.52649134469617,0.2699733174968989,28.710980030019435
4,2.0584119602186943,0.5204361716755557,29.59537999728532
1,358.50477924261736,0.11414500016194863,25.459502899768367
3,221.3746288161628,0.060839851330527904,23.320961753257887
3,146.84994773223278,0.5652371829149102,33.47387497348114
1,198.47561999064519,0.32669717981451774,22.532305347719955
3,14.792367445135797,0.19744510460480602,14.075430364268952
4,63.38259868145913,0.39838367194768604,26.621733283317162
0,227.52637261164193,0.32227037063525654,20.618806485781796
0,187.7055313345213,0.13568617142917444,17.56202146715203
2,287.2823103685861,0.0802616798603047,17.062119417273756
1,240.44108201254804,0.32534655439050625,23.817620881674955
1,219.5240217324763,0.07528994920787334,15.067132131768831
1,297.5719820714394,0.10887749817669268,21.38728884931995
1,24.91603352644373,0.4554156147976407,22.276138416781038
2,252.17368069741912,0.09445838146065702,24.257604431910902
0,261.19061035049066,0.19048868689107887,22.234054735393947
0,100.43469563320402,0.41852241355595915,21.756111881605353
3,71.41211731789896,0.03815907269027935,22.32984317611071
2,78.0561535414397,0.36392970403274466,23.15261942774492
3,72.32141515267789,0.03782857312123011,28.229094858961442
1,191.18049967981202,0.1370526287111615,15.476731592690406
2,49.503603648527395,0.06086667838478388,15.685004985323047
2,240.6393394180629,0.17754383818616962,26.2452831385115
2,38.353564516300885,0.15907016812799837,21.365708735596957
2,9.814718713243513,0.058814083807511845,17.893557191649663
1,116.54093849274295,0.22166823177798303,21.400973495282834
4,70.02879916255999,0.07021979736810358,16.69474006153136
3,360.86165022468003,0.2558638308054037,34.98620145042328
1,110.59364972528435,0.0983809001380497,16.11700857073586
2,81.05339139931252,0.2383527346411611,25.364157802263193
1,71.82098557721332,0.047728202154331364,8.814268118804192
3,136.45631025327395,0.16899489786808006,24.632222019672774
2,221.1348467960259,0.09933533686899247,19.818232172734817
2,285.4100253918931,0.127318177040936,25.09824268044143
2,133.07033042621995,0.22090554953598265,23.25163450618657
3,228.47940771561812,0.07114035754466173,24.697249234020127
5,175.95186287197643,0.020115829998943967,23.29481836772129
1,308.97080138249044,0.016422691760217947,18.845173846278445
3,207.70024866282884,0.15464921646743623,24.43846198351843
2,105.81046023587155,0.3021275602634504,24.946818095372187
3,256.8093488700634,0.2973714546297202,31.997564238240653
1,299.32353812839347,0.3506241339921349,26.12569327543248
3,169.88583971884725,0.1359139925325793,19.991350768661604
1,360.3269921920464,0.47970356448864876,29.863199344558534
5,320.8703609048294,0.4069728923075312,45.907525980243825
2,71.88845442790439,0.4003377375453391,29.782877557973567
3,287.1658933370266,0.09960247406886226,16.461572370947973
2,219.34720418766463,0.35436435740420036,27.018625050326037
2,195.20612369985966,0.21685117093482253,26.2543556393945
1,187.58758410154246,0.12308060107786652,18.227922966423176
1,311.4950671155866,0.3974896077968063,25.498165541714613
0,222.96856794975872,0.06855227921587273,15.029524298062162
1,196.2626845446128,0.06774159443088243,19.4705248330293
0,17.833865966687913,0.2542652458929379,11.99657231406749
2,163.63054746187345,0.08405522614128842,23.603836653032637
3,331.4351701466103,0.13732236391201746,26.913155251946375
1,259.7839062107859,0.12718915947553247,17.497983071129486
4,18.598201990496,0.27670155074423,29.832448640379067
1,322.6571829851304,0.4443309366285343,23.426535145252636
2,301.7335358026247,0.2459097830415117,24.53314586891949
1,199.5397372228777,0.16881650096588763,18.236507818402757
0,8.17799479153274,0.1604157583209702,19.80370087695845
3,205.28681058233724,0.16687697455425599,23.138528858644918
1,19.925003223145527,0.21065451844917443,10.752022031170672
2,116.93832026768035,0.04689183314783996,16.57804955562082
2,229.5520108994997,0.131505526384778,23.719307314284666
1,333.21327561699366,0.08485413484717386,23.25602891645775
4,130.59540759970974,0.13393062760073102,32.388001039538594
1,313.90868075246044,0.22901371695498218,27.693647525583984
2,335.20176879618845,0.21433982034707907,26.768939384957886
2,7.6810163669197244,0.4112140029586922,21.1148679867466
5,87.391160779674,0.2871657729314554,35.581135400593304
3,259.09973921803703,0.021352418356607717,22.035381128049114
1,276.2477107240352,0.22920062806270353,20.749095381122313
0,143.23215032922474,0.3642864610556242,18.899150821234766
1,239.71543366209207,0.26810242141859086,19.033543595632526
2,223.43789533714283,0.2993355063135313,24.359743265814092
3,270.01786098438686,0.27100239925665054,28.027583813770477
1,262.31032612696947,0.3240978034538752,26.582181310780186
1,31.34284126648189,0.2185323156443878,16.44250429073653
2,57.76131604312224,0.216365530618443,16.896524738334207
1,48.44540874965034,0.2940225631052414,14.685054252880358
2,340.3552254926289,0.12709563517648917,25.104822091128195
1,333.44306664884107,0.10461520391860887,21.531350573715976
2,291.05547840289404,0.19050289463380016,23.15873222172818
2,42.60227464672515,0.14776627227172634,17.552767829164544
1,209.60908652064884,0.3398508600981332,24.824585160822217
1,68.33917852279576,0.4588123170388197,27.444074830819762
3,134.46013720896292,0.08681771672845437,19.715349901409066
2,97.48831597265573,0.025227880829454298,17.74626032551795
2,302.55980824292504,0.09062174096763782,25.829063937194867
2,52.72476082453473,0.10765985564993645,15.987009314547608
1,235.85539654267765,0.43191875735611274,26.024546112963947
1,359.1215522783009,0.35801352949658977,26.90772159098311
2,250.7749228875762,0.07635147000155842,17.684993622653693
3,28.92022348754029,0.34022057126350147,25.898643136212954
2,331.36506821632156,0.1265399296421773,24.379273922625448
2,234.7240823567026,0.11428135666132312,23.759642885810013
6,166.55350755589927,0.1109159478043904,27.321477526636823
1,240.78775466750827,0.37617750260385313,25.05730505251283
3,320.8511806225125,0.14563092020539817,31.193290587833737
2,174.151438189066,0.16672102512085168,28.216669787056063
1,193.93234122646368,0.3108007312005563,26.590449621055505
2,165.14330071455302,0.06671357064861495,16.172636480961252
3,26.495870608137807,0.09680541857273949,21.464391957607535
2,287.28059632848584,0.048064381293583605,20.305524208851633
2,46.140286429271214,0.10349599783233829,18.94792346245429
0,144.01805375523327,0.053945546099515664,11.64262187976421
1,141.19033864682115,0.1847222284884082,13.970192131391894
3,102.21488911165935,0.17042676298509907,22.17492147031332
1,146.9151009514627,0.08927034162402046,19.43615211215172
2,225.57332528958642,0.03148790104775561,21.03671169421603
0,113.6563689558148,0.07888791069282577,15.059729172715873
2,62.9668572598709,0.3279621377116741,23.795593006080708
3,317.3191413351523,0.1647078170496317,28.60118331780726
4,354.35391719785446,0.32093427082988973,35.736167579474774
1,167.383095714857,0.16899597904129576,18.488035197779848
1,119.36219500577383,0.24327312993822342,20.123014748107906
0,17.330958389053706,0.10577708659290325,17.691936024248214
0,13.450812322669394,0.23652362025460424,15.42558173854889
2,143.40192841057174,0.03494162124302712,18.72950310367676
3,339.5383366798525,0.36063682580535156,32.35311201009131
3,266.708618341571,0.2503862531500907,27.563751254609713
1,127.48333788783287,0.24617704285194356,18.790228245059087
3,353.33694519145223,0.08268113618662723,26.970418904937823
0,156.49663468834171,0.2399655086957529,16.41209726180444
1,101.02935155074569,0.16100261905716978,17.384595933255248
1,155.61893432439038,0.10085827423094341,15.308429188643288
3,77.21327784909896,0.22216276825176146,24.144800487997806
0,323.2581511232904,0.075639032782489,19.730528510643673
1,131.82825830245696,0.14765693277145514,17.527787708131225
1,240.15867204042732,0.027323005618134603,11.838159745312359
4,142.0022275719147,0.354162770937557,32.40274014423096
0,329.1319675568463,0.17809788100713558,20.50514849955892
4,234.468974376205,0.14760523387742663,24.957000282787106
2,178.2119399526743,0.2362121519534036,25.844504717044778
1,48.23218375118855,0.3199967393017272,15.829301228561636
1,329.1995819410546,0.08188880385218675,23.898934963764326
0,199.58815691919636,0.28706635037348693,19.560990286912027
0,104.04433513091739,0.084966222830217,6.973615933090697
1,320.443315513097,0.24294185141503805,24.424163026059936
0,19.870755998958845,0.05823609021295395,10.34355981996545
1,114.63807482529366,0.03994885068977268,13.941165060176804
4,195.94236643878386,0.06701090110365415,23.17990986868741
0,124.03223265580196,0.1137266012922933,14.373529306382288
1,174.0080032132831,0.2558427552593678,19.76937050358128
0,96.47543210080912,0.16135864383295145,9.586610789110056
1,47.480328190507464,0.26443615172936424,22.68675133429373
0,13.451760595150876,0.11760959570985614,11.888154158214725
2,57.54099619293179,0.1132235886455499,16.332710237780393
0,347.8254776190563,0.3108899015016744,19.789036534778624
1,210.02214366790952,0.05148479266474397,20.068077325344206
3,178.4704457264523,0.15973094700422624,20.60832836783033
2,140.27820134658361,0.10173088368756655,20.34387448994447
0,258.57335328393566,0.2218417349640818,17.857354759339604
2,51.55970870572407,0.3622994259033152,22.063223136397106
1,100.78740169322217,0.26649104769324494,16.668135918648264
1,239.40427367726977,0.0984436535987647,17.44522207475509
2,174.8584930736082,0.05487243191535238,19.67592810621514
0,281.08377672006736,0.16831399755623774,19.693892164573082
2,327.44509304417846,0.32137364628618903,25.9409709890446
4,300.53099585028946,0.16623504498716493,29.394987699411175
2,67.23581570516718,0.1274085185889719,21.68565849738302
2,33.38663596734716,0.17130217033176415,14.277192625466773
2,61.845819198942706,0.3492920208037595,23.553241900082224
3,285.9887024340842,0.05881662989739567,21.63197975526917
6,333.54834766483935,0.30731866188820794,35.58124366037598
1,337.788836711908,0.410068950476012,28.445224757990704
4,108.84876312021264,0.3746122763326187,28.78269093571918
1,306.7246029749488,0.2142178490646967,19.375548586619956
2,195.72597028306527,0.11412308657392697,25.283953799923733
2,300.31902464709566,0.3360943968593284,30.824631369983297
5,200.1531674687004,0.0991355437774702,22.936695215289582
1,53.251025219378135,0.013829982981705785,9.425250771506327
3,28.915136141680556,0.23016786331731673,24.80728299811197
0,349.38498946140896,0.13959588000424222,18.924995890200616
3,155.41793309752632,0.4543320561427985,34.87822180208556
1,127.94003538752101,0.09148119156179842,18.783174330390317
1,130.0506259404333,0.10757676769261307,18.20473282806923
2,138.3110601885473,0.377634851631848,22.630965012563443
0,344.92384218143343,0.15806073589289152,21.534012446079913
2,22.88717440215919,0.22092886173572304,16.269957720241965
0,43.45736989453919,0.2863074006692287,20.511029011505563
2,288.22280315087494,0.10408173181355315,24.216588198156842
1,200.53446433915065,0.2752627483447734,19.67908389757809
3,46.91591665574747,0.12918519405449408,23.629832289683513
3,12.577949924092774,0.1935599155653483,28.637671850545846
3,81.845537121918,0.291337774166093,24.747821587581008
2,95.19591926424894,0.17964114184605784,22.32762193312607
0,5.187755794744326,0.23144715265683688,13.437210209958618
3,78.87304649307559,0.2506994859968559,24.723556531648953
3,269.4864119876259,0.20698908205334904,22.81828982380518
7,312.23329671750633,0.13112155168634365,36.82443385846161
3,327.856077865947,0.24297475755421372,29.41181083422637
1,142.31862191489336,0.1879912313503584,24.597186011514456
5,116.58600995479854,0.17766520521937632,23.44417797842189
2,364.949209595879,0.2798651800259024,27.333502595138192
3,280.8092645863799,0.2894171852053077,33.20300642713482
2,196.13350953125735,0.17906634457483223,21.957748939300355
2,92.99157293162976,0.10533266906317933,18.55779291000437
1,117.27649030306321,0.16661838159001552,15.761429554010057
1,188.10798732272633,0.3275160999405738,20.178423654448014
1,197.86026572362397,0.2579529752752408,16.26768001011546
4,4.992705159892404,0.36212645924989,26.178990463762965
2,350.1810311240882,0.49198543849755766,29.3672496655941
2,210.09628028332068,0.20601738379703707,23.882407166375412
2,215.04275920933367,0.22604143741767183,21.684720762686588
1,77.18696382014402,0.16125284914449312,15.91064972871947
2,279.22032026245546,0.4775850133356815,29.257075506125435
2,269.1015498335226,0.5884110233478886,32.59416694010499
2,34.732660292738885,0.18732986204948868,18.043013539679514
2,217.1729458748709,0.12085198730009379,18.69599238098799
2,240.24071704540614,0.08149030216087387,21.77341001812999
3,304.98238371946525,0.25374102683721744,32.257529400183316
6,75.22328030496439,0.17370854803363922,30.88516079824531
2,320.33670083433816,0.2903509205736353,25.674642034017236
1,168.44059117327242,0.16189293700575094,18.81817781680247
3,35.23112104656035,0.1726138613116515,15.763922128062099
0,38.55174585146972,0.298118126778382,16.31518920398044
4,72.1986255907069,0.2881889988570793,26.583067379398464
3,103.2040076846376,0.23622240202306782,21.842480723169174
0,181.18811862782687,0.43967676063060845,20.161002528172805
2,273.29418717676435,0.19127173578239431,23.251886690346627
2,68.15495423709278,0.18627562055426114,23.252261944400814
1,362.31790499233085,0.05743320062557051,24.19991996301109
0,58.955505096164096,0.22484735625047317,12.891681742259312
1,218.77295821858382,0.15789925764265317,18.55816182631589
0,339.06325909303905,0.08472047287720741,16.997904767539193
1,303.8652093500419,0.3191679824254319,27.548884373372566
2,236.47955860705335,0.26805826144849737,25.795334320454366
1,261.154943828678,0.5593228973992914,29.46758786118216
1,48.98505374745797,0.4259608528668045,23.82068639898222
2,3.5270146224906043,0.018958944768759884,13.679437907360974
0,158.46430629153605,0.28716982733277213,23.004342395548335
1,32.67440811348062,0.17349077816392705,16.70481514236951
2,130.57968509818087,0.033326220142072586,15.743706986371404
0,81.66611965295422,0.10581683678419915,13.06073839734955
1,334.4665536689711,0.17105344954202956,26.391711761614644
3,321.220439637941,0.4310715853657924,31.91702147017204
2,298.9141397138181,0.1557179644065525,27.097033443948455
2,260.58966892110544,0.10322089605966973,20.50339481736061
3,56.236254122969854,0.036837486998091674,17.119739962586447
0,17.654110562690324,0.0699373895956667,13.730622234950015
1,238.66906811696276,0.1691978063486486,18.120018710549328
